year,engine_volume,mileage,imgs_count,g_start_year,g_end_year,g_number,g_age_car_release,g_span,car_age,log_mileage,mileage_per_year,log_mileage_per_year,log_imgs_count,steering_wheel,kz_registration,g_is_current,g_is_restyling,generation_number_missing,is_premium,is_big_city,is_electric,is_new_car,is_recent_car,is_old_car,is_metallic,color_known,has_low_mileage,has_high_mileage,is_automatic_like,has_few_photos,has_many_photos
-0.6054056396858181,1.3251581716933243,0.8328319130839646,0.2583814253122285,-0.909681749283917,-0.6633916380906493,-0.8160557734458815,1.507227704124429,0.7715307573519419,0.6054056396858158,0.7267602156878624,-0.03194074046014855,0.21306952068286933,0.5642649578192791,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-2.014949940453733,-0.5896351931291484,0.38040549439475,-0.26791684557987894,-2.4245110681622446,-2.000914268923131,-0.8160557734458815,2.041007444581443,1.1652818946259524,2.014949940453731,0.5330102238763994,-0.9780746248497801,-0.601758038893453,0.001365065937056748,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-2.123376425128188,-0.5896351931291484,1.0112782756491825,-1.0573642519180402,-2.4245110681622446,-2.000914268923131,-0.8160557734458815,1.507227704124429,1.1652818946259524,2.123376425128186,0.792652832566876,-0.7138867576245659,-0.307282504549661,-1.7469430090676226,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.5812440017559133,0.17628215279984055,1.4168381905701324,-0.7064987379899685,-1.3424901261062963,-1.486482487833715,-0.8160557734458815,-1.1616709981606401,-0.8034737917441005,1.5812440017559108,0.926019612807496,-0.29429562012055266,0.04090918059966413,-0.7187924334530296,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.587285691733187,-0.1109368519235302,-0.5298494010504263,-0.5310659810259327,0.7133496638000053,0.5712446365239494,-0.8160557734458815,-0.6278912577036263,-0.40972265447008993,-0.5872856917331893,-0.07537329289463465,-0.14044553636908116,0.1451215129990338,-0.387801877388079,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.262006237709822,-0.9725938660936428,-0.04317750314528671,0.784679696204336,-0.04406499563915841,0.15969921165241646,1.1531280766049308,1.507227704124429,0.7715307573519419,-0.2620062377098243,0.30124989839779204,0.06935003238292535,0.2729021850939916,0.9713392542914642,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.4728175170814581,-0.7811145296113956,0.3931157421283726,1.9249926164705689,-1.7752985029286756,-1.6922552002694815,-0.8160557734458815,1.507227704124429,-0.01597151719607933,1.472817517081456,0.5390895693713101,-0.8126496015565104,-0.4083178025369421,1.5924155334338717,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0209916304310072,-0.5896351931291484,-0.9759653074634711,-0.0924840886158431,1.1461580406223846,1.0856764176133655,1.1531280766049308,-0.6278912577036263,-0.01597151719607933,-1.0209916304310094,-0.6750584902774068,-0.14044553636908116,0.1451215129990338,0.21362765444132883,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.129418115105462,-1.0683335343347666,-1.14630047173027,-0.44334960254391476,1.2543601348279796,1.0856764176133655,-0.32375981093317846,-0.6278912577036263,-0.40972265447008993,-1.1294181151054643,-1.0911739150388229,-0.437889031621926,-0.06622195517869131,-0.24642755029554875,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.47885920705873203,0.367761489282088,-0.6434061772282923,0.34609780379424643,0.3887433811832209,0.3654719240881829,-0.8160557734458815,0.4396682232104014,-0.01597151719607933,-0.4788592070587343,-0.19315019190629173,-0.5199424096227109,-0.13250806070461124,0.6403486982265129,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.8222586090347281,0.8464598304877062,-0.6920733670188063,-0.6187823595079506,-0.6932775608727274,-0.7662779943085325,-0.8160557734458815,-0.6278912577036263,-0.40972265447008993,0.8222586090347258,-0.24898665496400435,-1.305310456201651,-1.1294351694301086,-0.5440839454088052,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1.237844599779917,-1.0683335343347666,-1.073299687044499,-0.26791684557987894,1.2543601348279796,1.0856764176133655,-0.32375981093317846,-0.09411151724661247,-0.40972265447008993,-1.2378445997799195,-0.8880020838111378,0.8134249828900421,0.6338962256656651,0.001365065937056748,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0209916304310072,-0.5896351931291484,-1.2079455787982543,-0.35563322406189685,1.0379559464167898,1.0856764176133655,0.6608321140922276,-0.09411151724661247,0.37777962007793126,-1.0209916304310094,-1.3100526486907085,-1.020468015427498,-0.6573768765698621,-0.1173629016236218,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.370432722384277,-0.20667652016465393,-0.44873741806623646,-0.7064987379899685,0.3887433811832209,0.15969921165241646,0.6608321140922276,-0.09411151724661247,-0.8034737917441005,-0.3704327223842793,-9.39492092837851e-05,-0.3558356536211413,-0.0037254273231508766,-0.7187924334530296,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
