brand,model,year,body_type,fuel_type,engine_volume,mileage,transmission,drive_type,steering_wheel,kz_registration,imgs_count,price,g_start_year,g_end_year,g_is_current,g_number,g_is_restyling,g_age_car_release,g_span,generation_number_missing,target_log_price,is_premium,city_name,region,city_tier,is_big_city,is_electric,car_age,is_new_car,is_recent_car,is_old_car,age_bucket,is_metallic,base_color,color_known,log_mileage,mileage_per_year,log_mileage_per_year,has_low_mileage,has_high_mileage,is_automatic_like,body_segment,log_imgs_count,has_few_photos,has_many_photos,brand_model
Mercedes-Benz,Sprinter,2008,Микроавтобус,дизель,2.2,1000,Механика,Задний привод,1,1,8,9000000,2006.0,2018.0,0.0,0.0,0.0,2.0,12.0,1,16.012735246411598,1,Сатпаев,Улытауская область,other_city,0,0,18,0,0,1,13_20,0,белый,1,6.90875477931522,55.55555555555556,4.035223439214303,1,0,0,van_like,2.1972245773362196,0,0,Mercedes-Benz__Sprinter
Chevrolet,Spark,2019,Хэтчбек,бензин,1.0,135000,Автомат,Передний привод,1,1,16,3600000,2015.0,2026.0,1.0,0.0,0.0,4.0,11.0,1,15.096444681204078,0,Алматы,Алматинская область,tier_1,1,0,7,0,0,0,4_7,1,белый,1,11.813037464800539,19285.714285714286,9.867171758872844,0,0,1,compact_wagon,2.833213344056216,0,1,Chevrolet__Spark
Kia,Rio X-Line,2019,Хэтчбек,бензин,1.6,81000,Автомат,Передний привод,1,1,27,6700000,2017.0,2021.0,0.0,1.0,0.0,2.0,4.0,0,15.717618233614914,0,Астана,Акмолинская область,tier_1,1,0,7,0,0,0,4_7,1,черный,1,11.302216779257382,11571.42857142857,9.356380700618377,0,0,1,compact_wagon,3.332204510175204,0,1,Kia__Rio X-Line
Chevrolet,Tracker,2015,Кроссовер,бензин,1.8,182000,Автомат,Полный привод,1,1,12,5000000,2013.0,2017.0,0.0,3.0,0.0,2.0,4.0,0,15.424948670398354,0,Шымкент,Туркестанская область,tier_2,1,0,11,0,0,0,8_12,1,белый,1,12.111767460549332,16545.454545454544,9.713927130994605,0,0,1,suv_like,2.5649493574615367,0,0,Chevrolet__Tracker
Mercedes-Benz,GLE Coupe 400,2015,Кроссовер,бензин,3.0,83500,Автомат,Полный привод,1,1,10,19300000,2015.0,2019.0,0.0,0.0,0.0,0.0,4.0,1,16.775615705688583,1,Алматы,Алматинская область,tier_1,1,0,11,0,0,0,8_12,0,unknown,0,11.332613886815139,7590.909090909091,8.934838365891029,0,0,1,suv_like,2.3978952727983707,0,0,Mercedes-Benz__GLE Coupe 400
Chevrolet,Cobalt,2024,Седан,бензин,1.5,78756,Автомат,Передний привод,1,1,24,5290000,2011.0,2026.0,1.0,2.0,0.0,13.0,15.0,0,15.481328992870381,0,Алматы,Алматинская область,tier_1,1,0,2,0,1,0,2_3,0,белый,1,11.274122441626385,39378.0,10.580987958269882,0,1,1,sedan_like,3.2188758248682006,0,1,Chevrolet__Cobalt
Mercedes-Benz,E 320,2004,Седан,бензин,3.2,250000,Автомат,Задний привод,1,1,8,4600000,2002.0,2006.0,0.0,0.0,0.0,2.0,4.0,1,15.341567078850604,1,Астана,Акмолинская область,tier_1,1,0,22,0,0,1,20_plus,1,серебристый,1,12.429220196836383,11363.636363636364,9.338261739614294,0,0,1,sedan_like,2.1972245773362196,0,0,Mercedes-Benz__E 320
Chevrolet,Cruze,2013,Седан,бензин,1.8,270000,Автомат,Передний привод,1,1,11,2000000,2012.0,2015.0,0.0,0.0,1.0,1.0,3.0,1,14.508658238524095,0,Алматы,Алматинская область,tier_1,1,0,13,0,0,0,13_20,0,серебристый,1,12.506180941677357,20769.23076923077,9.941276027508039,0,0,1,sedan_like,2.4849066497880004,0,0,Chevrolet__Cruze
Lexus,ES 300h,2020,Седан,гибрид,2.5,85000,Вариатор,Передний привод,1,1,4,25000000,2018.0,2026.0,1.0,7.0,0.0,2.0,8.0,0,17.034386422832473,1,Шымкент,Туркестанская область,tier_2,1,0,6,0,0,0,4_7,0,зеленый,1,11.350418300109132,14166.666666666666,9.558717651988461,0,0,1,sedan_like,1.6094379124341003,0,0,Lexus__ES 300h
Audi,100,1993,Седан,бензин,2.6,273000,Механика,Передний привод,1,1,7,2500000,1990.0,1994.0,0.0,4.0,0.0,3.0,4.0,0,14.731801689838349,1,Костанай,Костанайская область,regional_center,0,0,33,0,0,1,20_plus,1,серебристый,1,12.51723073716405,8272.727272727272,9.020840384516204,0,0,0,sedan_like,2.0794415416798357,0,0,Audi__100
Audi,A6,2001,Седан,бензин,2.4,319000,Механика,Передний привод,1,1,5,2150000,2001.0,2005.0,0.0,0.0,1.0,0.0,4.0,1,14.580978865220017,1,Актобе,Актюбинская область,regional_center,0,0,25,0,0,1,20_plus,1,зеленый,1,12.672949516558306,12760.0,9.454148923733976,0,0,0,sedan_like,1.791759469228055,0,0,Audi__A6
Kia,Cerato,2021,Седан,бензин,1.6,88495,Автомат,Передний привод,1,1,29,8250000,2021.0,2026.0,1.0,4.0,1.0,0.0,5.0,0,15.925723879522977,0,Астана,Акмолинская область,tier_1,1,0,5,0,0,0,4_7,0,серый,1,11.39071263223446,17699.0,9.78131991856192,0,0,1,sedan_like,3.4011973816621555,0,1,Kia__Cerato
Chevrolet,Nexia,2021,Седан,бензин,1.5,107000,Автомат,Передний привод,1,1,0,3400000,2020.0,2026.0,1.0,1.0,0.0,1.0,6.0,0,15.039286283703994,0,Астана,Акмолинская область,tier_1,1,0,5,0,0,0,4_7,0,unknown,0,11.580593459194764,21400.0,9.97119292889014,0,0,1,sedan_like,0.0,1,0,Chevrolet__Nexia
Mercedes-Benz,GL 63 AMG,2014,Внедорожник,бензин,5.5,120000,Автомат,Полный привод,1,1,13,26100000,2012.0,2016.0,0.0,0.0,0.0,2.0,4.0,1,17.077445910607096,1,Алматы,Алматинская область,tier_1,1,0,12,0,0,0,8_12,1,белый,1,11.695255355062795,10000.0,9.210440366976517,0,0,1,suv_like,2.639057329615259,0,0,Mercedes-Benz__GL 63 AMG
Hyundai,Avante,2022,Седан,бензин,1.6,59000,Автомат,Передний привод,1,1,13,8600000,2020.0,2023.0,0.0,7.0,0.0,2.0,3.0,0,15.967272877502799,0,Алматы,Алматинская область,tier_1,1,0,4,0,0,0,4_7,0,зеленый,1,10.985309671896763,14750.0,9.599066156080049,0,0,1,sedan_like,2.639057329615259,0,0,Hyundai__Avante
BMW,440,2018,Кабриолет,бензин,3.0,98000,Автомат,Задний привод,1,1,19,18300000,2017.0,2026.0,1.0,0.0,1.0,1.0,9.0,1,16.722411672456456,1,Костанай,Костанайская область,regional_center,0,0,8,0,0,0,8_12,0,черный,1,11.49273296168228,12250.0,9.41336284529417,0,0,1,sport_open,2.995732273553991,0,1,BMW__440
Chevrolet,Cobalt,2023,Седан,бензин,1.5,37000,Автомат,Передний привод,1,1,19,4900000,2020.0,2026.0,1.0,2.0,1.0,3.0,6.0,0,15.404745967162468,0,Алматы,Алматинская область,tier_1,1,0,3,0,1,0,2_3,1,белый,1,10.518700218288165,12333.333333333334,9.42014198075244,0,0,1,sedan_like,2.995732273553991,0,1,Chevrolet__Cobalt
Kia,Cerato,2024,Седан,газ-бензин,2.0,84842,Автомат,Передний привод,1,1,24,8390000,2021.0,2026.0,1.0,4.0,1.0,3.0,5.0,0,15.942551197632893,0,Алматы,Алматинская область,tier_1,1,0,2,0,1,0,2_3,0,белый,1,11.34855776873237,42421.0,10.655422374579162,0,1,1,sedan_like,3.2188758248682006,0,1,Kia__Cerato
Chevrolet,Cobalt,2025,Седан,бензин,1.5,30000,Автомат,Передний привод,1,1,8,5800000,2011.0,2026.0,1.0,2.0,0.0,14.0,15.0,0,15.573368647930426,0,Астана,Акмолинская область,tier_1,1,0,1,1,1,0,0_1,1,серый,1,10.308985993422082,30000.0,10.308985993422082,0,1,1,sedan_like,2.1972245773362196,0,0,Chevrolet__Cobalt
Lexus,RX 300,2022,Кроссовер,бензин,2.0,58121,Автомат,Полный привод,1,1,19,24000000,2019.0,2026.0,1.0,4.0,1.0,3.0,7.0,0,16.993564429978885,1,Алматы,Алматинская область,tier_1,1,0,4,0,0,0,4_7,0,черный,1,10.97029952865444,14530.25,9.584056781769767,0,0,1,suv_like,2.995732273553991,0,1,Lexus__RX 300
Toyota,Camry,2018,Седан,бензин,2.0,90000,Автомат,Передний привод,1,1,10,11900000,2017.0,2021.0,0.0,0.0,0.0,1.0,4.0,1,16.29204904211537,0,Алматы,Алматинская область,tier_1,1,0,8,0,0,0,8_12,0,unknown,0,11.407576060361786,11250.0,9.328212292571072,0,0,1,sedan_like,2.3978952727983707,0,0,Toyota__Camry
Toyota,Grand Highlander,2023,Кроссовер,бензин,2.4,42000,Автомат,Полный привод,1,0,20,23000000,2023.0,2026.0,1.0,1.0,0.0,0.0,3.0,0,16.951004817371683,0,Алматы,Алматинская область,tier_1,1,0,3,0,1,0,2_3,0,unknown,0,10.645448706505872,14000.0,9.546884034617925,0,0,1,suv_like,3.044522437723423,0,1,Toyota__Grand Highlander
Hyundai,Elantra,2021,Седан,бензин,1.6,121000,Автомат,Передний привод,1,1,6,8100000,2020.0,2026.0,1.0,7.0,0.0,1.0,6.0,0,15.90737474309945,0,Алматы,Алматинская область,tier_1,1,0,5,0,0,0,4_7,1,белый,1,11.703554089007538,24200.0,10.094149233605084,0,0,1,sedan_like,1.9459101490553132,0,0,Hyundai__Elantra
Toyota,Camry,2021,Седан,бензин,2.5,125000,Автомат,Передний привод,1,1,13,14700000,2020.0,2026.0,1.0,0.0,1.0,1.0,6.0,1,16.503358119776173,0,Шымкент,Туркестанская область,tier_2,1,0,5,0,0,0,4_7,0,белый,1,11.736077016252437,25000.0,10.12667110305036,0,0,1,sedan_like,2.639057329615259,0,0,Toyota__Camry
Chevrolet,Cobalt,2020,Седан,бензин,1.5,128000,Механика,Передний привод,1,1,6,4500000,2020.0,2026.0,1.0,2.0,1.0,0.0,6.0,0,15.319588176962746,0,Туркестан,Туркестанская область,regional_center,0,0,6,0,0,0,4_7,0,unknown,0,11.759793355371237,21333.333333333332,9.9680729475751,0,0,0,sedan_like,1.9459101490553132,0,0,Chevrolet__Cobalt
Audi,100,1991,Универсал,бензин,2.6,509000,Механика,Передний привод,1,1,16,2100000,1990.0,1994.0,0.0,4.0,0.0,1.0,4.0,0,14.557448378884015,1,Кордай,Жамбылская область,other_city,0,0,35,0,0,1,20_plus,1,вишня,1,13.140205260167273,14542.857142857143,9.584923993958208,0,0,0,compact_wagon,2.833213344056216,0,1,Audi__100
Toyota,Estima,2007,Минивэн,бензин,2.4,282882,Вариатор,Передний привод,0,1,14,5150000,2006.0,2008.0,0.0,3.0,0.0,1.0,2.0,0,15.454507466814658,0,Астана,Акмолинская область,tier_1,1,0,19,0,0,1,13_20,0,белый,1,12.5527886635788,14888.526315789473,9.608413312934928,0,0,1,van_like,2.70805020110221,0,0,Toyota__Estima
Hyundai,Grandeur,2016,Седан,бензин,3.0,190000,Автомат,Передний привод,1,1,23,10900000,2016.0,2019.0,0.0,0.0,0.0,0.0,3.0,1,16.204273438942487,0,Шымкент,Туркестанская область,tier_2,1,0,10,0,0,0,8_12,0,unknown,0,12.154784614286667,19000.0,9.852246888342531,0,0,1,sedan_like,3.1780538303479458,0,1,Hyundai__Grandeur
Chevrolet,Captiva,2022,Внедорожник,бензин,1.5,23000,Вариатор,Передний привод,1,1,9,9500000,2018.0,2026.0,1.0,2.0,0.0,4.0,8.0,0,16.066802461833923,0,Астана,Акмолинская область,tier_1,1,0,4,0,0,0,4_7,1,серый,1,10.043292972227004,5750.0,8.657129031713755,0,0,1,suv_like,2.302585092994046,0,0,Chevrolet__Captiva
BMW,X7,2021,Кроссовер,бензин,3.0,129000,Автомат,Полный привод,1,1,20,43000000,2018.0,2026.0,1.0,0.0,0.0,3.0,8.0,1,17.57671069691365,1,Тараз,Жамбылская область,regional_center,0,0,5,0,0,0,4_7,0,черный,1,11.767575435251748,25800.0,10.158168529848494,0,0,1,suv_like,3.044522437723423,0,1,BMW__X7
Lexus,RX 350,2008,Кроссовер,бензин,3.5,305000,Автомат,Полный привод,1,1,9,8000000,2005.0,2009.0,0.0,2.0,1.0,3.0,4.0,0,15.894952224644102,1,Петропавловск,Северо-Казахстанская область,regional_center,0,0,18,0,0,1,13_20,0,unknown,0,12.628070334272698,16944.444444444445,9.737754312345428,0,0,1,suv_like,2.302585092994046,0,0,Lexus__RX 350
Kia,Rio,2015,Седан,газ-бензин,1.6,166872,Автомат,Передний привод,1,1,27,4190000,2011.0,2015.0,0.0,3.0,0.0,4.0,4.0,0,15.248211530561777,0,Алматы,Алматинская область,tier_1,1,0,11,0,0,0,8_12,0,синий,1,12.024988323046104,15170.181818181818,9.627152974264098,0,0,1,sedan_like,3.332204510175204,0,1,Kia__Rio
Kia,Sportage,2023,Кроссовер,бензин,1.6,51000,Робот,Передний привод,1,1,10,10900000,2021.0,2026.0,1.0,5.0,0.0,2.0,5.0,0,16.204273438942487,0,Шымкент,Туркестанская область,tier_2,1,0,3,0,1,0,2_3,0,unknown,0,10.839600519357369,17000.0,9.741027444837728,0,0,1,suv_like,2.3978952727983707,0,0,Kia__Sportage
Lexus,RX 300,2001,Кроссовер,бензин,3.0,205835,Автомат,Полный привод,1,1,22,6100000,1997.0,2003.0,0.0,1.0,0.0,4.0,6.0,0,15.623799493077952,1,Усть-Каменогорск,Восточно-Казахстанская область,regional_center,0,0,25,0,0,1,20_plus,0,черный,1,12.234835014197825,8233.4,9.016075780212349,0,0,1,suv_like,3.1354942159291497,0,1,Lexus__RX 300
Chevrolet,Nexia,2020,Седан,бензин,1.5,123316,Механика,Передний привод,1,1,6,3400000,2020.0,2026.0,1.0,1.0,0.0,0.0,6.0,0,15.039286283703994,0,Узынагаш,Алматинская область,other_city,0,0,6,0,0,0,4_7,0,белый,1,11.722513554749916,20552.666666666668,9.930794630610032,0,0,0,sedan_like,1.9459101490553132,0,0,Chevrolet__Nexia
Hyundai,Accent,2014,Седан,бензин,1.6,218169,Механика,Передний привод,1,1,23,2290000,2010.0,2017.0,0.0,4.0,0.0,4.0,7.0,0,14.64406281221155,0,Шымкент,Туркестанская область,tier_2,1,0,12,0,0,0,8_12,0,белый,1,12.29302985438607,18180.75,9.808173622724771,0,0,0,sedan_like,3.1780538303479458,0,1,Hyundai__Accent
BMW,520,2018,Седан,бензин,2.0,172000,Автомат,Задний привод,1,1,37,13800000,2016.0,2020.0,0.0,0.0,0.0,2.0,4.0,1,16.440179222591198,1,Алматы,Алматинская область,tier_1,1,0,8,0,0,0,8_12,0,белый,1,12.055255569732177,21500.0,9.975854724662028,0,0,1,sedan_like,3.6375861597263857,0,1,BMW__520
Mercedes-Benz,E 400,2018,Седан,бензин,3.0,109000,Автомат,Полный привод,1,1,17,28000000,2016.0,2020.0,0.0,0.0,0.0,2.0,4.0,1,17.147715103853763,1,Алматы,Алматинская область,tier_1,1,0,8,0,0,0,8_12,0,белый,1,11.599112335481124,13625.0,9.519735011333614,0,0,1,sedan_like,2.8903717578961645,0,1,Mercedes-Benz__E 400
Mercedes-Benz,GLC 300,2018,Кроссовер,бензин,2.0,191000,Автомат,Полный привод,1,1,15,13800000,2015.0,2019.0,0.0,0.0,0.0,3.0,4.0,1,16.440179222591198,1,Семей,Абайская область,regional_center,0,0,8,0,0,0,8_12,0,unknown,0,12.160033942617156,23875.0,10.080629049288541,0,0,1,suv_like,2.772588722239781,0,1,Mercedes-Benz__GLC 300
Hyundai,Tucson,2008,Кроссовер,бензин,2.0,131000,Автомат,Полный привод,1,1,18,5500000,2004.0,2010.0,0.0,1.0,0.0,4.0,6.0,0,15.520258832020865,0,Астана,Акмолинская область,tier_1,1,0,18,0,0,1,13_20,0,unknown,0,11.782960235741939,7277.777777777777,8.892718239428131,0,0,1,suv_like,2.9444389791664403,0,1,Hyundai__Tucson
Mercedes-Benz,G 55 AMG,2008,Внедорожник,бензин,5.5,188000,Автомат,Полный привод,1,1,12,20000000,2006.0,2012.0,0.0,0.0,1.0,2.0,6.0,1,16.811242881518265,1,Алматы,Алматинская область,tier_1,1,0,18,0,0,1,13_20,0,unknown,0,12.144202560946876,10444.444444444445,9.253921224013544,0,0,1,suv_like,2.5649493574615367,0,0,Mercedes-Benz__G 55 AMG
BMW,X5,2000,Кроссовер,бензин,3.0,502566,Автомат,Полный привод,1,1,6,4200000,1999.0,2003.0,0.0,0.0,0.0,1.0,4.0,1,15.250595321348806,1,Темиртау,Карагандинская область,other_city,0,0,26,0,0,1,20_plus,0,серебристый,1,13.127484243360602,19329.46153846154,9.869437448713064,0,0,1,suv_like,1.9459101490553132,0,0,BMW__X5
Chevrolet,Orlando,2014,Минивэн,бензин,1.8,310,Автомат,Передний привод,1,1,8,4900000,2010.0,2015.0,0.0,1.0,0.0,4.0,5.0,0,15.404745967162468,0,Атырау,Атырауская область,regional_center,0,0,12,0,0,0,8_12,1,черный,1,5.739792912179234,25.833333333333332,3.2896448957564077,1,0,1,van_like,2.1972245773362196,0,0,Chevrolet__Orlando
Audi,100,1992,Седан,бензин,2.3,280000,Механика,Передний привод,1,1,19,2550000,1990.0,1994.0,0.0,4.0,0.0,2.0,4.0,0,14.751604309291395,1,Шымкент,Туркестанская область,tier_2,1,0,34,0,0,1,20_plus,0,белый,1,12.54254845357358,8235.29411764706,9.016305778734802,0,0,0,sedan_like,2.995732273553991,0,1,Audi__100
BMW,318,1996,Седан,бензин,1.8,390000,Автомат,Задний привод,1,1,12,2000000,1990.0,2000.0,0.0,0.0,0.0,6.0,10.0,1,14.508658238524095,1,Караганда,Карагандинская область,regional_center,0,0,30,0,0,1,20_plus,1,зеленый,1,12.873904582205107,13000.0,9.472781556562168,0,0,1,sedan_like,2.5649493574615367,0,0,BMW__318
Mercedes-Benz,S 400,2013,Седан,бензин,3.0,200000,Автомат,Задний привод,1,1,7,18000000,2013.0,2017.0,0.0,0.0,0.0,0.0,4.0,1,16.705882371415992,1,Шымкент,Туркестанская область,tier_2,1,0,13,0,0,0,13_20,1,черный,1,12.206077645517674,15384.615384615385,9.641188285956229,0,0,1,sedan_like,2.0794415416798357,0,0,Mercedes-Benz__S 400
Mercedes-Benz,C 280,1996,Седан,бензин,2.8,158563,Автомат,Задний привод,1,1,3,2300000,1993.0,1997.0,0.0,0.0,0.0,3.0,4.0,1,14.648420115681892,1,Алматы,Алматинская область,tier_1,1,0,30,0,0,1,20_plus,1,зеленый,1,11.973913576289009,5285.433333333333,8.57289906935502,0,0,1,sedan_like,1.3862943611198906,1,0,Mercedes-Benz__C 280
